user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned
439,Female,16,IN,Premium,193,33,0.128,Mobile,0,114,0
440,Male,26,NL,Premium,108,34,0.212,Mobile,0,106,0
441,Male,17,GB,Family,107,26,0.104,Web,0,126,0
442,Other,18,DE,Free,410,47,0.347,Mobile,19,10,1
443,Male,21,US,Premium,50,50,0.492,Mobile,0,124,1
444,Male,22,FR,Free,124,25,0.306,Web,21,16,1
445,Female,22,GB,Student,166,29,0.344,Mobile,0,17,0
446,Other,34,GB,Premium,92,26,0.252,Desktop,0,125,0
447,Other,25,BR,Family,173,34,0.297,Mobile,0,109,0
448,Female,28,US,Free,107,28,0.264,Mobile,19,13,1
449,Male,37,BR,Premium,191,36,0.138,Mobile,0,110,0
450,Male,23,BR,Free,52,35,0.23,Web,26,14,1
451,Female,27,GB,Free,76,26,0.606,Web,18,12,1
452,Female,32,GB,Free,67,29,0.158,Mobile,20,9,1
453,Male,14,US,Premium,36,31,0.487,Mobile,0,131,1
454,Other,13,SE,Free,285,28,0.296,Mobile,29,11,1
455,Male,32,US,Family,86,35,0.32,Mobile,0,131,0
456,Female,33,DE,Premium,237,40,0.288,Mobile,0,135,1
457,Male,46,FR,Free,91,23,0.267,Desktop,16,7,1
458,Female,31,AU,Premium,137,30,0.15,Web,0,144,0
459,Male,36,IN,Free,377,31,0.352,Desktop,16,13,1
460,Male,28,DE,Free,240,40,0.225,Mobile,17,16,1
461,Male,32,US,Premium,241,26,0.203,Desktop,0,119,0
462,Female,43,US,Family,106,38,0.201,Desktop,0,130,1
463,Female,13,US,Free,47,31,0.304,Mobile,21,6,1
464,Female,33,BR,Family,60,26,0.351,Mobile,0,119,0
465,Other,47,IN,Premium,107,33,0.447,Mobile,0,141,1
466,Male,32,IN,Free,323,62,0.319,Mobile,23,5,0
467,Male,43,FR,Premium,172,55,0.198,Web,0,137,0
468,Female,24,GB,Premium,251,24,0.289,Mobile,0,103,0
469,Male,29,US,Free,167,43,0.095,Web,19,7,0
470,Other,30,US,Family,86,36,0.446,Mobile,0,117,1
471,Male,13,US,Premium,86,28,0.106,Desktop,0,106,1
472,Other,20,IN,Free,163,27,0.26,Web,18,6,1
473,Male,21,US,Student,387,23,0.245,Mobile,0,3,0
474,Female,36,IN,Free,108,39,0.268,Web,17,8,1
475,Female,36,IN,Family,134,26,0.495,Mobile,0,107,1
476,Other,32,GB,Free,51,25,0.339,Mobile,17,11,1
477,Male,36,US,Premium,193,38,0.235,Mobile,0,134,0
478,Female,28,US,Free,104,29,0.181,Mobile,26,17,0
479,Other,39,US,Premium,149,48,0.509,Web,0,117,1
480,Female,30,IN,Free,87,28,0.192,Mobile,22,9,1
481,Female,30,US,Free,244,29,0.375,Mobile,19,2,1
482,Female,27,BR,Free,213,48,0.411,Desktop,25,11,1
483,Female,35,IN,Family,56,35,0.112,Mobile,0,123,0
484,Female,26,US,Free,47,28,0.07,Mobile,17,10,1
485,Female,37,IN,Premium,117,21,0.539,Mobile,0,117,1
486,Other,20,FR,Family,79,43,0,Mobile,0,117,0
487,Male,21,IN,Family,165,25,0.45,Mobile,0,134,1
488,Male,35,US,Free,199,28,0.441,Mobile,17,15,1
489,Other,29,US,Family,431,39,0.283,Mobile,0,99,0
490,Female,26,US,Free,114,27,0.312,Mobile,25,10,1
491,Female,37,US,Premium,39,34,0.281,Mobile,0,135,1
492,Female,25,IN,Premium,90,41,0,Desktop,0,117,0
493,Male,28,IN,Free,38,40,0.303,Mobile,17,5,1
494,Male,41,AU,Free,74,34,0.191,Web,27,9,1
495,Female,42,US,Free,150,30,0.197,Web,21,12,0
496,Male,42,US,Free,123,21,0.403,Web,25,4,1
497,Female,27,IN,Family,185,27,0.586,Mobile,0,122,1
498,Male,39,US,Free,91,52,0.489,Web,27,11,1
499,Other,22,US,Student,33,39,0.358,Desktop,0,12,1
500,Other,22,CA,Free,360,38,0.268,Mobile,21,11,0
501,Female,13,US,Student,99,33,0.212,Mobile,0,6,1
502,Female,43,DE,Premium,11,33,0.186,Mobile,0,136,0
503,Male,23,US,Family,139,25,0.043,Mobile,0,128,0
504,Female,28,DE,Free,160,18,0.114,Mobile,22,5,0
505,Female,22,BR,Premium,30,34,0.25,Mobile,0,123,0
506,Male,35,US,Free,116,27,0.049,Mobile,15,14,0
507,Other,26,AU,Free,163,46,0.133,Web,19,13,1
508,Female,19,CA,Premium,237,32,0.442,Mobile,0,125,0
509,Other,33,AU,Premium,261,56,0.123,Mobile,0,101,0
510,Female,18,US,Free,180,35,0.233,Mobile,19,8,1
511,Female,23,DE,Premium,229,44,0.667,Mobile,0,123,1
512,Male,13,GB,Premium,236,29,0.295,Mobile,0,113,1
513,Other,18,IN,Free,157,37,0.449,Web,24,9,1
514,Female,31,DE,Premium,301,30,0.033,Mobile,0,124,0
515,Male,14,GB,Premium,285,26,0.324,Mobile,0,131,0
516,Male,18,AU,Free,29,30,0.291,Mobile,15,8,1
517,Male,29,US,Premium,156,25,0.561,Desktop,0,109,1
518,Female,25,US,Premium,121,44,0.605,Web,0,135,1
519,Other,45,DE,Family,63,33,0.202,Mobile,0,150,0
520,Male,44,DE,Free,155,34,0.271,Mobile,20,9,1
521,Female,23,GB,Family,284,35,0.156,Desktop,0,118,0
522,Male,34,GB,Free,90,49,0.409,Web,22,5,1
523,Other,35,NL,Free,107,30,0.347,Mobile,21,5,1
524,Female,25,IN,Free,159,27,0.558,Mobile,21,11,1
525,Female,18,US,Family,181,35,0.168,Mobile,0,113,0
526,Female,29,US,Premium,171,32,0.075,Mobile,0,110,0
527,Male,28,NL,Free,26,31,0.24,Mobile,16,9,0
528,Male,26,IN,Free,350,32,0.301,Mobile,20,11,0
529,Male,33,AU,Free,192,36,0.183,Mobile,22,15,0
530,Female,23,US,Free,522,26,0.269,Mobile,22,5,0
531,Female,20,IN,Premium,191,34,0.143,Web,0,106,0
532,Other,30,IN,Premium,80,27,0.128,Web,0,121,0
533,Other,33,US,Student,134,25,0.377,Mobile,0,15,1
534,Female,20,CA,Student,80,57,0.177,Desktop,0,10,1
535,Female,37,DE,Premium,240,29,0.153,Mobile,0,119,0
536,Other,15,GB,Free,188,24,0.17,Mobile,22,9,1
537,Female,25,BR,Free,193,32,0.338,Mobile,24,12,1
538,Male,27,BR,Premium,38,39,0.438,Desktop,0,119,1
539,Female,24,BR,Free,350,32,0.255,Web,20,9,1
540,Male,25,BR,Premium,204,29,0.366,Web,0,111,1
541,Other,44,GB,Student,10,24,0.404,Mobile,0,12,1
542,Female,23,US,Family,135,47,0.267,Desktop,0,141,0
543,Male,49,BR,Free,200,34,0.186,Web,26,8,0
544,Female,33,GB,Free,140,32,0.246,Mobile,18,10,1
545,Female,30,US,Family,300,30,0.239,Desktop,0,124,0
546,Male,33,GB,Family,84,31,0.116,Mobile,0,112,0
547,Male,50,US,Free,167,22,0.329,Web,22,8,0
548,Female,22,IN,Premium,77,23,0.318,Mobile,0,128,0
549,Female,21,US,Premium,93,27,0.206,Mobile,0,120,0
550,Female,23,US,Free,14,26,0.488,Desktop,17,14,1
551,Female,30,NL,Free,135,28,0.448,Mobile,16,11,1
552,Female,16,IN,Family,99,48,0.445,Mobile,0,112,1
553,Female,30,IN,Premium,183,31,0.499,Mobile,0,115,1
554,Female,43,DE,Free,220,33,0.121,Desktop,13,11,0
555,Female,31,BR,Premium,36,23,0.35,Mobile,0,120,0
556,Male,27,IN,Premium,77,22,0.166,Desktop,0,126,0
557,Male,25,DE,Family,125,21,0.105,Desktop,0,127,0
558,Male,37,NL,Free,297,34,0.583,Mobile,21,12,1
559,Female,23,US,Student,87,33,0.319,Mobile,0,9,1
560,Female,44,AU,Free,5,27,0.126,Mobile,15,6,1
561,Female,45,GB,Premium,271,22,0.151,Mobile,0,126,0
562,Male,32,CA,Premium,172,34,0.11,Mobile,0,134,0
563,Male,29,US,Free,179,27,0.227,Mobile,17,9,1
564,Male,38,CA,Free,260,42,0.402,Mobile,26,13,1
565,Male,38,DE,Family,152,26,0.58,Mobile,0,141,1
566,Female,23,SE,Premium,313,33,0.036,Desktop,0,150,0
567,Male,25,NL,Free,204,40,0.188,Mobile,25,12,0
568,Male,19,NL,Free,189,30,0.163,Web,20,13,0
569,Other,33,US,Free,64,18,0.407,Mobile,23,8,1
570,Male,35,SE,Free,51,30,0.255,Mobile,16,18,1
571,Female,19,GB,Student,284,30,0.507,Mobile,0,5,0
572,Female,26,BR,Premium,48,32,0.392,Mobile,0,104,0
573,Male,19,US,Student,360,32,0.322,Desktop,0,5,0
574,Female,22,GB,Free,243,39,0.173,Mobile,17,6,1
575,Female,34,NL,Premium,104,55,0.166,Mobile,0,123,0
576,Other,24,NL,Free,92,29,0.212,Mobile,18,13,1
577,Male,27,FR,Premium,98,35,0.159,Mobile,0,118,0
578,Other,16,IN,Free,56,28,0.116,Mobile,20,5,0
579,Female,31,US,Free,212,23,0.182,Mobile,12,12,1
580,Male,29,IN,Premium,199,27,0.404,Mobile,0,121,0
581,Female,24,DE,Free,125,33,0.293,Mobile,17,2,1
582,Other,28,US,Premium,51,32,0.299,Mobile,0,133,1
583,Female,31,US,Premium,348,51,0.48,Desktop,0,130,0
584,Male,23,US,Premium,55,39,0.78,Mobile,0,130,1
585,Female,18,IN,Student,109,35,0.534,Mobile,0,14,1
586,Male,44,US,Free,88,38,0.324,Mobile,16,11,1
587,Male,24,GB,Free,64,32,0.407,Mobile,20,5,1
588,Male,29,US,Family,30,23,0.316,Mobile,0,107,1
589,Male,38,CA,Premium,39,31,0.23,Mobile,0,117,1
590,Male,58,IN,Free,79,23,0.097,Mobile,28,15,1
591,Male,20,FR,Family,135,29,0.237,Mobile,0,121,1
592,Female,33,GB,Free,288,28,0.16,Desktop,18,9,0
593,Male,24,GB,Free,92,24,0.094,Desktop,17,9,1
594,Male,25,GB,Free,81,41,0.389,Mobile,19,13,1
595,Female,24,BR,Free,45,34,0.11,Mobile,22,6,0
596,Female,20,US,Free,83,38,0.623,Mobile,18,14,1
597,Female,29,US,Free,126,29,0.744,Desktop,11,9,1
598,Male,18,IN,Free,100,31,0.54,Web,13,11,1
599,Male,37,US,Free,90,24,0.323,Mobile,15,11,1
600,Male,30,BR,Free,163,37,0.391,Mobile,17,6,1
601,Male,33,US,Premium,207,38,0.261,Desktop,0,106,0
602,Male,26,IN,Free,192,25,0.296,Desktop,26,13,1
603,Male,27,US,Free,113,28,0.092,Mobile,26,16,0
604,Male,32,US,Free,228,22,0.586,Mobile,18,16,1
605,Male,20,US,Free,113,29,0.133,Mobile,18,7,1
606,Female,27,BR,Free,244,32,0.243,Mobile,13,11,0
607,Male,23,NL,Free,353,56,0.159,Mobile,22,14,0
608,Male,22,GB,Premium,153,44,0.513,Mobile,0,125,1
609,Female,13,BR,Premium,299,27,0.232,Desktop,0,122,0
610,Female,40,IN,Student,157,28,0.153,Desktop,0,6,0
611,Male,24,NL,Premium,302,31,0.228,Desktop,0,96,0
612,Female,39,BR,Free,212,27,0.242,Mobile,20,9,1
613,Female,38,US,Free,94,27,0.308,Mobile,15,13,1
614,Male,19,IN,Premium,222,27,0.031,Mobile,0,125,0
615,Female,21,CA,Free,34,23,0.129,Mobile,16,11,1
616,Other,50,US,Free,109,30,0.42,Mobile,22,9,1
617,Male,44,US,Free,137,22,0.324,Mobile,21,12,1
618,Male,29,AU,Premium,113,29,0.374,Mobile,0,110,0
619,Female,32,AU,Family,51,27,0.53,Mobile,0,111,1
620,Female,24,IN,Student,140,39,0.217,Mobile,0,17,0
621,Male,33,SE,Free,113,32,0.104,Mobile,23,8,0
622,Male,24,BR,Free,64,32,0.148,Mobile,28,11,0
623,Male,13,US,Family,360,32,0.45,Desktop,0,120,0
624,Female,19,US,Premium,81,43,0.349,Mobile,0,119,0
625,Female,30,US,Free,96,26,0.172,Mobile,19,11,1
626,Male,20,US,Premium,160,34,0.507,Mobile,0,135,0
627,Female,29,US,Premium,102,27,0.205,Desktop,0,109,1
628,Female,21,GB,Student,130,21,0,Mobile,0,7,0
629,Male,23,BR,Premium,215,31,0.688,Desktop,0,132,1
630,Male,36,BR,Free,36,26,0.266,Mobile,19,10,1
631,Female,31,DE,Premium,302,25,0.415,Mobile,0,119,0
632,Female,29,AU,Family,95,33,0.273,Web,0,121,1
633,Female,37,GB,Premium,44,20,0.251,Mobile,0,129,1
634,Female,33,AU,Premium,106,33,0.382,Mobile,0,125,0
635,Male,41,GB,Student,121,31,0.472,Mobile,0,10,0
636,Male,26,US,Premium,29,34,0.565,Mobile,0,115,1
637,Female,26,AU,Free,197,21,0.318,Mobile,24,6,1
638,Male,19,US,Premium,49,26,0.239,Mobile,0,111,0
639,Male,26,GB,Premium,159,38,0,Mobile,0,101,0
640,Male,37,US,Free,161,39,0.385,Web,23,7,0
641,Male,40,FR,Free,110,30,0.396,Mobile,15,14,1
642,Male,37,SE,Premium,82,32,0.287,Mobile,0,106,0
643,Male,15,US,Free,237,19,0.503,Mobile,20,9,1
644,Male,38,AU,Premium,96,34,0.285,Mobile,0,108,0
645,Male,15,US,Free,122,47,0.172,Mobile,24,10,1
646,Female,37,US,Student,83,41,0.118,Mobile,0,9,1
647,Female,27,US,Free,92,35,0.316,Web,16,5,1
648,Female,35,IN,Free,69,21,0.276,Mobile,21,11,1
649,Female,19,US,Free,119,29,0.059,Mobile,17,9,1
650,Female,39,CA,Premium,126,51,0.35,Mobile,0,134,1
651,Male,18,US,Free,92,33,0.248,Mobile,16,14,1
652,Female,24,US,Free,81,31,0.376,Desktop,18,15,1
653,Female,22,IN,Premium,282,34,0.219,Mobile,0,127,0
654,Female,15,US,Free,142,32,0.362,Mobile,22,4,1
655,Male,30,US,Premium,250,30,0.173,Desktop,0,132,0
656,Male,44,US,Premium,147,38,0.276,Web,0,127,0
657,Male,51,CA,Premium,69,34,0.268,Mobile,0,114,0
658,Male,30,FR,Free,132,47,0.377,Desktop,23,9,1
659,Female,38,US,Premium,167,28,0.397,Mobile,0,121,0
660,Female,31,US,Free,58,27,0.147,Mobile,24,11,1
661,Male,33,GB,Family,47,37,0.332,Mobile,0,124,1
662,Other,27,US,Family,115,26,0.417,Mobile,0,120,1
663,Female,31,BR,Free,46,36,0.109,Mobile,18,10,0
664,Male,34,IN,Free,2,28,0.239,Mobile,17,12,1
665,Male,25,DE,Free,148,38,0.252,Mobile,23,5,1
666,Male,29,US,Free,43,25,0.696,Mobile,20,17,1
667,Male,29,IN,Premium,121,30,0.21,Mobile,0,106,0
668,Male,36,BR,Premium,91,23,0.083,Desktop,0,121,0
669,Male,21,DE,Free,61,36,0.202,Mobile,21,10,1
670,Male,29,IN,Premium,227,26,0.161,Mobile,0,101,0
671,Male,45,IN,Student,175,26,0.581,Mobile,0,15,1
672,Female,39,CA,Premium,210,27,0.19,Mobile,0,114,0
673,Male,40,US,Free,296,37,0.018,Mobile,9,8,0
674,Female,30,IN,Premium,186,26,0.098,Web,0,132,0
675,Male,32,US,Premium,88,30,0.379,Mobile,0,141,0
676,Other,38,IN,Family,68,39,0.09,Desktop,0,117,0
677,Male,42,BR,Free,73,37,0.198,Mobile,20,6,1
678,Male,14,BR,Free,274,35,0.11,Web,18,8,0
679,Other,19,GB,Premium,60,60,0.32,Mobile,0,124,1
680,Female,40,US,Premium,51,29,0.373,Web,0,135,1
681,Female,27,US,Premium,162,51,0.292,Mobile,0,112,0
682,Male,24,IN,Free,89,26,0.079,Mobile,18,4,0
683,Male,19,BR,Premium,70,24,0.187,Mobile,0,126,0
684,Female,25,FR,Free,105,30,0.16,Mobile,22,12,1
685,Other,18,US,Free,66,21,0.453,Mobile,18,11,1
686,Female,46,AU,Premium,402,25,0.132,Mobile,0,128,0
687,Female,29,SE,Free,225,29,0.237,Desktop,24,9,1
688,Male,29,GB,Free,266,27,0.578,Mobile,24,13,1
689,Female,34,DE,Premium,216,30,0.091,Mobile,0,120,0
690,Male,37,IN,Premium,128,31,0.228,Mobile,0,152,0
691,Male,37,IN,Free,350,25,0.198,Mobile,21,8,0
692,Male,38,NL,Premium,110,25,0.406,Mobile,0,115,1
693,Female,24,US,Free,116,26,0.259,Mobile,21,11,1
694,Male,27,CA,Free,303,27,0.545,Mobile,18,9,1
695,Male,36,IN,Free,286,31,0.15,Mobile,18,8,0
696,Female,25,AU,Free,74,34,0.253,Mobile,14,9,1
697,Male,29,BR,Student,278,46,0.146,Web,0,10,0
698,Female,33,SE,Free,171,29,0.153,Mobile,28,13,0
699,Male,36,GB,Premium,63,55,0.074,Mobile,0,126,0
700,Female,15,BR,Family,49,31,0.015,Mobile,0,135,0
701,Female,35,GB,Student,58,29,0.64,Mobile,0,11,1
702,Male,28,GB,Free,217,38,0.554,Mobile,20,13,1
703,Male,35,US,Family,74,32,0.367,Web,0,138,1
704,Male,36,BR,Student,152,26,0.172,Web,0,11,0
705,Male,42,SE,Free,161,31,0.139,Mobile,20,7,0
706,Other,40,US,Free,78,34,0.3,Mobile,16,11,1
707,Male,40,US,Free,128,50,0.322,Web,19,16,1
708,Female,41,BR,Premium,62,25,0.354,Mobile,0,131,0
709,Male,32,DE,Premium,111,30,0.682,Mobile,0,123,1
710,Female,30,NL,Free,91,32,0.373,Mobile,19,6,1
711,Female,36,US,Premium,181,31,0.01,Mobile,0,105,0
712,Female,35,US,Free,245,34,0.577,Web,17,13,1
713,Female,27,GB,Family,35,37,0.265,Desktop,0,127,1
714,Male,33,US,Free,54,39,0.227,Mobile,19,15,0
715,Male,29,US,Premium,234,28,0.499,Desktop,0,109,1
716,Other,23,US,Free,85,24,0.128,Mobile,21,9,1
717,Female,40,US,Free,328,30,0.069,Web,19,9,0
718,Other,30,US,Premium,267,27,0.119,Mobile,0,110,0
719,Male,46,NL,Free,59,28,0.241,Mobile,19,15,1
720,Female,16,US,Premium,161,36,0.376,Mobile,0,116,1
721,Other,25,GB,Family,116,34,0.152,Mobile,0,89,0
722,Male,30,AU,Free,26,34,0.042,Mobile,25,18,0
723,Male,39,FR,Family,61,31,0.092,Mobile,0,121,0
724,Female,33,DE,Free,93,16,0.154,Web,9,8,1
725,Female,32,IN,Free,22,26,0.335,Web,20,2,1
726,Female,20,BR,Free,55,29,0.158,Mobile,20,13,1
727,Male,20,BR,Student,152,36,0.212,Web,0,11,1
728,Female,32,DE,Free,64,55,0.092,Web,26,5,0
729,Male,19,AU,Family,134,29,0.195,Mobile,0,130,0
730,Male,25,CA,Student,113,38,0.231,Mobile,0,3,0
731,Male,34,US,Free,48,32,0.266,Web,18,10,1
732,Female,22,BR,Premium,235,31,0.335,Mobile,0,118,0
733,Female,42,CA,Premium,19,34,0.431,Mobile,0,123,1
734,Female,39,AU,Free,234,25,0.475,Mobile,16,17,1
735,Male,17,US,Free,75,27,0.222,Mobile,21,11,1
736,Female,22,GB,Free,82,36,0.328,Web,29,12,1
737,Male,13,NL,Premium,127,21,0.416,Mobile,0,111,1
738,Female,23,US,Premium,129,34,0.217,Web,0,137,1
739,Male,36,AU,Free,151,36,0.339,Desktop,16,10,1
740,Male,26,NL,Free,172,38,0.434,Mobile,20,5,1
741,Female,33,BR,Student,143,51,0.463,Desktop,0,12,1
742,Male,17,CA,Free,157,20,0.402,Mobile,19,7,1
743,Female,36,FR,Premium,308,28,0.413,Mobile,0,126,0
744,Female,25,BR,Free,28,37,0.259,Desktop,28,11,1
745,Male,30,IN,Family,97,33,0.346,Mobile,0,110,1
746,Female,29,DE,Family,126,57,0.49,Desktop,0,138,1
747,Male,19,SE,Free,24,50,0.381,Mobile,17,9,1
748,Female,20,FR,Free,34,35,0.19,Desktop,28,14,1
749,Other,37,NL,Free,32,35,0.109,Mobile,17,8,0
750,Female,33,US,Free,57,33,0.092,Mobile,18,18,0
751,Male,38,US,Free,172,22,0.553,Mobile,24,11,1
752,Other,32,GB,Premium,48,25,0.29,Mobile,0,122,1
753,Female,31,US,Free,71,31,0.434,Mobile,14,16,1
754,Male,16,IN,Free,125,31,0.274,Mobile,14,14,1
755,Male,27,US,Premium,97,33,0.495,Mobile,0,122,1
756,Female,29,NL,Premium,108,40,0.082,Mobile,0,110,0
757,Female,45,US,Free,220,34,0.223,Mobile,17,15,0
758,Female,35,GB,Premium,172,30,0.216,Mobile,0,123,0
759,Female,42,US,Premium,286,22,0.09,Web,0,117,0
760,Female,34,CA,Premium,43,29,0.207,Web,0,139,0
761,Male,24,US,Free,193,53,0.046,Mobile,26,14,0
762,Male,30,US,Free,33,50,0.29,Mobile,16,12,1
763,Male,31,IN,Family,23,25,0.211,Mobile,0,121,1
764,Female,22,US,Family,173,33,0.098,Mobile,0,142,0
765,Male,26,US,Premium,164,28,0.261,Mobile,0,116,0
766,Female,28,IN,Free,62,27,0.171,Mobile,24,11,1
767,Female,42,US,Premium,54,31,0.277,Mobile,0,130,0
768,Female,13,GB,Family,160,28,0.195,Mobile,0,104,0
769,Male,39,US,Free,40,31,0.228,Mobile,13,10,1
770,Female,22,US,Free,47,30,0.112,Mobile,21,9,1
771,Male,19,IN,Premium,118,36,0.178,Web,0,130,0
772,Female,39,US,Family,292,24,0.162,Web,0,129,0
773,Male,35,BR,Free,125,29,0.051,Web,26,10,0
774,Male,40,AU,Premium,72,48,0.41,Mobile,0,108,1
775,Female,36,US,Premium,174,25,0.187,Mobile,0,127,0
776,Male,46,SE,Premium,331,34,0.423,Mobile,0,125,0
777,Male,34,US,Premium,174,34,0.15,Mobile,0,121,0
778,Female,28,US,Premium,73,24,0.163,Mobile,0,120,0
779,Female,32,US,Free,57,49,0.228,Web,15,8,1
780,Female,39,GB,Free,462,57,0.35,Web,18,14,0
781,Female,23,DE,Premium,87,46,0.384,Desktop,0,130,1
782,Female,24,US,Free,145,37,0.364,Desktop,26,12,1
783,Male,27,BR,Premium,230,30,0.209,Mobile,0,107,0
784,Male,13,IN,Premium,86,39,0.144,Desktop,0,112,1
785,Male,31,US,Free,96,31,0.285,Web,20,11,1
786,Other,14,IN,Premium,347,30,0.194,Mobile,0,120,0
787,Female,30,AU,Premium,125,40,0.339,Mobile,0,134,0
788,Male,36,US,Free,209,28,0.24,Mobile,25,11,0
789,Female,26,US,Free,251,28,0.098,Mobile,22,14,0
790,Other,43,GB,Family,179,26,0.026,Mobile,0,114,0
791,Male,18,GB,Free,78,28,0.548,Web,24,14,1
792,Female,39,CA,Premium,65,39,0.446,Mobile,0,125,1
793,Female,35,US,Free,315,36,0.315,Mobile,24,11,0
794,Female,16,FR,Free,103,27,0.086,Mobile,20,7,0
795,Male,51,FR,Free,33,39,0.19,Mobile,23,7,1
796,Female,29,CA,Premium,538,28,0.058,Mobile,0,128,0
797,Other,22,US,Free,193,32,0.342,Desktop,24,11,0
798,Female,18,GB,Free,77,25,0.297,Mobile,19,13,1
799,Female,28,US,Premium,118,25,0.309,Web,0,101,1
800,Other,28,GB,Free,52,32,0.097,Mobile,35,14,1
801,Female,30,AU,Free,75,31,0.295,Mobile,19,7,1
802,Male,27,GB,Free,39,34,0.34,Web,21,9,1
803,Female,35,US,Free,7,36,0.363,Web,17,19,1
804,Female,26,GB,Premium,129,35,0.44,Mobile,0,124,1
805,Male,14,BR,Free,218,22,0.043,Desktop,11,13,1
806,Female,28,IN,Free,330,34,0.257,Mobile,22,6,0
807,Other,13,GB,Family,321,30,0.109,Mobile,0,110,0
808,Other,32,US,Family,181,32,0.143,Mobile,0,106,0
809,Female,22,GB,Family,165,36,0.159,Mobile,0,128,0
810,Male,31,CA,Family,256,33,0.318,Mobile,0,116,0
811,Other,40,SE,Premium,45,40,0.334,Mobile,0,131,0
812,Female,22,DE,Premium,45,31,0,Mobile,0,128,0
813,Male,38,IN,Premium,87,24,0.081,Mobile,0,139,0
814,Other,26,GB,Premium,84,35,0.397,Mobile,0,120,1
815,Female,44,US,Premium,81,45,0.018,Desktop,0,118,0
816,Female,27,BR,Free,104,30,0.11,Mobile,17,19,1
817,Female,23,GB,Family,124,23,0.194,Mobile,0,130,1
818,Male,35,SE,Premium,160,26,0.362,Web,0,135,1
819,Male,26,GB,Family,130,34,0.281,Mobile,0,110,1
820,Male,23,US,Free,80,33,0.321,Mobile,25,11,1
821,Female,26,FR,Free,64,48,0.206,Mobile,16,14,1
822,Male,29,US,Free,149,36,0.409,Mobile,17,17,1
823,Male,40,US,Premium,278,28,0.257,Mobile,0,152,0
824,Male,14,US,Free,108,52,0.33,Desktop,22,9,0
825,Female,30,IN,Free,86,25,0.26,Mobile,17,9,1
826,Other,34,GB,Free,109,26,0.5,Mobile,21,9,1
827,Male,31,US,Free,151,39,0.187,Mobile,19,4,0
828,Male,40,DE,Premium,62,33,0.204,Mobile,0,125,0
829,Female,29,GB,Family,41,22,0.561,Desktop,0,124,1
830,Female,28,AU,Free,62,36,0.149,Web,13,13,1
831,Male,34,GB,Premium,113,45,0.112,Mobile,0,122,0
832,Female,30,IN,Free,77,27,0.45,Desktop,23,8,1
833,Male,26,US,Free,64,28,0.357,Desktop,21,8,1
834,Male,34,IN,Premium,92,41,0.444,Mobile,0,116,1
835,Female,24,IN,Premium,281,26,0.36,Web,0,111,0
836,Male,25,AU,Family,101,28,0.335,Web,0,111,0
837,Other,25,US,Free,53,35,0.167,Mobile,22,13,0
838,Male,40,GB,Family,275,54,0.165,Mobile,0,112,0
839,Female,13,FR,Free,214,35,0.16,Desktop,19,11,0
840,Female,33,US,Free,135,66,0.143,Mobile,24,10,1
841,Male,30,GB,Free,276,32,0.314,Web,15,13,1
842,Female,16,AU,Premium,159,28,0.494,Mobile,0,118,1
843,Male,32,GB,Free,160,27,0.515,Mobile,12,7,1
844,Other,33,SE,Free,115,26,0.265,Mobile,24,5,1
845,Male,34,US,Premium,255,52,0.067,Mobile,0,130,0
846,Male,13,IN,Free,45,25,0.375,Mobile,19,6,1
847,Male,40,CA,Free,216,25,0.348,Desktop,18,8,1
848,Other,24,GB,Free,524,26,0.144,Mobile,11,11,0
849,Female,35,NL,Free,254,29,0.298,Mobile,24,8,0
850,Female,35,US,Premium,200,42,0.404,Mobile,0,122,1
851,Male,22,AU,Premium,71,30,0.289,Mobile,0,112,1
852,Female,35,IN,Free,386,36,0.494,Desktop,23,6,0
853,Male,26,US,Free,67,43,0.489,Desktop,29,12,1
854,Female,13,AU,Family,127,30,0.266,Mobile,0,119,0
855,Male,39,GB,Premium,133,28,0.55,Mobile,0,132,1
856,Male,23,BR,Premium,13,39,0.463,Mobile,0,116,1
857,Male,23,US,Free,156,50,0.187,Mobile,12,7,1
858,Female,26,BR,Free,74,41,0.195,Desktop,20,7,1
859,Female,32,DE,Student,8,33,0.138,Mobile,0,14,1
860,Male,29,US,Premium,218,26,0.479,Mobile,0,122,1
861,Female,34,FR,Free,113,45,0.415,Mobile,26,6,1
862,Female,19,US,Free,40,26,0.253,Web,15,12,1
863,Female,24,GB,Free,216,27,0.183,Web,27,10,1
864,Male,29,US,Free,61,29,0.124,Web,12,14,1
865,Male,45,US,Student,67,27,0.128,Desktop,0,8,1
866,Female,29,US,Family,176,30,0.14,Desktop,0,117,0
867,Male,38,CA,Free,27,43,0.276,Desktop,20,5,1
868,Male,30,GB,Free,127,35,0.492,Web,25,10,1
869,Female,26,GB,Premium,181,36,0.432,Web,0,106,0
870,Other,28,US,Free,48,22,0.248,Mobile,21,7,1
871,Male,28,FR,Premium,70,58,0.297,Mobile,0,119,0
872,Male,34,IN,Premium,150,53,0.073,Mobile,0,98,0
873,Female,40,US,Premium,232,29,0.414,Mobile,0,125,0
874,Male,32,BR,Premium,366,33,0.509,Desktop,0,121,0
875,Male,39,DE,Premium,279,19,0.524,Web,0,126,1
876,Male,22,IN,Student,244,32,0.317,Mobile,0,7,0
877,Female,26,US,Free,171,34,0.398,Mobile,15,12,1
878,Female,24,US,Family,67,25,0.181,Web,0,128,0
